review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R001661,AmazonBasics AAA Batteries,5,Excellent value...best price per battery anywhere...willbuy more when I need them.,2015-10-03,,,positive,1.0,battery_life|price_value,False,False,
R019422,Fire HD 8 Tablet,5,I have always been pleased with Amazon Fire Tablets that I have brought in the past. They are fast and never have a problem connecting to the internet like a few others I have had. After trying another 1 this past year I finally decided to go to what worked best and that is the Amazon Fire. Just the best tablet I can always trust.,2018-03-22,True,0.0,positive,0.8,performance_speed|connectivity_wifi,False,False,
R001215,AmazonBasics AAA Batteries,5,A lot of batteries at a good price. They work. No problems.,2015-11-14,,,positive,0.6,price_value,False,False,
R005478,AmazonBasics AAA Batteries,5,"A fair sized collection of AAA batteries that seem to function just as long as the more expensive brand. No complaints, will buy them again, as I have several gadgets that run on AAA batteries.",2016-09-12,,,mixed,0.0,,False,False,
R005262,AmazonBasics AAA Batteries,5,This deal is beyond amazing. Come Christmas this box of batteries for the kids toys is going to be a great deal. I was able to fill everything that took batteries in the house and they last quite a while too,2017-06-14,,,mixed,0.17,durability|price_value|kids_usability,True,False,
R019964,Fire HD 8 Tablet,5,"I love those device. The memory, processor speed and ease of use are great for my 2 & 4 year old",2018-01-18,True,0.0,positive,0.8,performance_speed|storage_capacity,False,False,
R007997,AmazonBasics AAA Batteries,5,Great value for a ton of batteries for our way too many kid toys !,2016-06-14,,,positive,0.8,price_value|kids_usability,False,False,
R009370,AmazonBasics AA Batteries,5,Great buy for the price.,2017-03-01,,,positive,0.6,price_value,False,False,
R002619,AmazonBasics AAA Batteries,5,great supply of batteries - especially,2017-01-06,,,positive,0.6,,False,False,
R018127,Fire 7 Tablet,5,Great tablet especially for the price it's not an iPad by any means but will run and play a lot of androids apps works off wifi and has a micro ad card reader,2016-11-26,True,0.0,positive,0.6,price_value|connectivity_wifi,False,False,
R002767,AmazonBasics AAA Batteries,5,I have a full load of batteries,2016-05-06,,,mixed,0.0,,False,False,
R015502,Fire HD 8 Tablet,4,This product is very easy to set up and use. Has lots of great features that make it fun and easy for kids to play games and read books.,2016-12-31,True,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R027438,Fire HD 8 Tablet,4,Great HD features. Makes it easy to travel with and be on the go and see all your shows.,2016-12-08,True,0.0,positive,0.8,screen_display|ease_of_use,False,False,
R002918,AmazonBasics AAA Batteries,5,lot's oh power,2017-06-01,,,mixed,0.0,battery_life,False,False,
R011943,AmazonBasics AA Batteries,5,You can buy these at a good price and they seem to last as well as any of the big brands. So I will continue to buy these batteries.,2016-04-25,,,positive,0.6,price_value,False,False,
R006128,AmazonBasics AAA Batteries,5,Just as good as the big name brands...excellent value.,2016-01-01,,,positive,1.0,price_value,False,False,
R014572,Fire HD 8 Tablet,4,For the most part I like the tablet. Got it for my mother. The con is you have to use Amazon for apps.,2016-12-07,True,0.0,mixed,0.0,,False,False,
R002201,AmazonBasics AAA Batteries,5,"Great batteries, great price.minor side note- batteries are actually silver, not white as they look in the picture",2016-05-31,,,positive,0.6,screen_display|price_value,False,False,
R027523,Fire HD 8 Tablet,4,The Amazon Fire is great for our 6 year old to play some games.,2017-01-18,True,0.0,positive,0.6,,False,False,
R008440,AmazonBasics AA Batteries,5,I have truly been converted form any other battery brand to using AmazonBasics! Very happy with the life of these batteries!,2016-06-07,,,positive,0.6,battery_life,False,False,
R013463,Fire HD 8 Tablet,3,Tablet stopped working after owning for two weeks. Came back on after an hour.,2017-03-17,False,0.0,negative,-0.6,durability,True,False,
R003594,AmazonBasics AAA Batteries,5,Very quality,2017-04-30,,,mixed,0.0,,False,False,
R008919,AmazonBasics AA Batteries,5,amazon branded products are usually very good.,2017-06-02,,,positive,0.6,,False,False,
R003184,AmazonBasics AAA Batteries,5,"Right product, Right on Time.",2016-05-09,,,mixed,0.0,,False,False,
R015361,Fire HD 8 Tablet,5,if you had a kindle fire 1st. this one is mush better.with all the new stuff inside .,2016-12-27,True,0.0,mixed,0.0,,False,False,
R014581,Fire HD 8 Tablet,5,Wife loves this thing. She reads nonstop on it. She can't put it down,2016-12-24,True,0.0,positive,0.6,,False,False,
R011983,AmazonBasics AA Batteries,5,"Definitely Batteries, Definitely AAA! Work great! Great Price!",2016-09-16,,,positive,0.6,price_value,False,False,
R023002,Fire Kids Edition Tablet,5,I bought this for my granddaughter who is 2 and was able to load all the apps and books as well as her Disney movies. So far she has been unable to access anything that I don't want her to. And it has been able to withstand frequent toddler abuse.. Aka.. Throwing it. Definitely recommend.,2017-05-17,True,0.0,positive,0.6,kids_usability,False,False,
R024969,Fire Kids Edition Tablet,4,Works well and looks great for kids. Limited internet access though.,2017-05-26,True,0.0,positive,0.8,kids_usability,False,False,
R006354,AmazonBasics AAA Batteries,1,"I'm not sure if it's coincidence it not but two electronics we've put these batteries in have crapped out within a day of replacing the batteries. When I pulled them out of the remote that completely spazzed out, there was moisture on the batteries. I thought that may have been my fault but then it happened again with a Christmas decoration. I'll probably return them...maybe a faulty batch",2015-11-30,,,negative,-0.6,customer_service,False,True,
R023365,Fire Kids Edition Tablet,5,"My son is constantly distracted and loves technology. Him being only two years old, this proved to be the perfect thing to keep him occupied and out of trouble.",2017-03-15,True,0.0,positive,0.8,kids_usability,False,False,
R021719,Fire 7 Tablet,5,"This is the second Amazon Fire 7 tablet I have purchased, this time in a color other than black. This, like the first, has met all my expectations.",2016-05-27,True,0.0,mixed,0.0,,False,False,
R006504,AmazonBasics AAA Batteries,1,"Do not buy. Inconsistent quality, performance, some leak and ruin things.",2017-05-27,,,mixed,0.0,,False,False,
R001588,AmazonBasics AAA Batteries,5,Exactly what I was expecting,2017-08-20,,,mixed,0.0,,False,False,
R020112,Fire HD 8 Tablet,4,My daughter loves her tablet and I love the parental controls. I can monitor everything and dont have any unwanted credit card charges. Can even set a curfew on it!,2018-04-19,True,0.0,positive,0.6,battery_life|kids_usability,False,False,
R010383,AmazonBasics AA Batteries,5,these are good cheap batteries. Seem to last just as long as the big name brands,2017-04-22,,,positive,0.6,durability|price_value,False,False,
R023372,Fire Kids Edition Tablet,4,It is easy for little ones to use. Great beginner buy.,2017-03-03,True,0.0,positive,0.8,ease_of_use,False,False,
R001470,AmazonBasics AAA Batteries,5,Better than name brands,2015-09-27,,,mixed,0.0,,False,False,
R004580,AmazonBasics AAA Batteries,5,Great price!,2017-05-18,,,positive,0.6,price_value,False,False,
R000936,AmazonBasics AAA Batteries,1,Sadly these batteries are horrible! I hardly ever have complaints about anything I order but these batteries barely have any power and I've had to change them out many times.,2016-04-23,,,mixed,0.0,battery_life,False,False,
R021121,Fire 7 Tablet,4,Brought this small reader for my mom who wanted something larger than her phone to do pintrest and read on. She loves it.,2017-03-10,True,0.0,positive,0.6,,False,False,
R013541,Fire Kids Edition Tablet,5,"I was a slightly skeptical about giving this to my 1 year old but it has been a fantastic, durable learning tool for him and he is progressing very quick.",2017-02-03,True,0.0,positive,0.6,performance_speed|durability,False,False,
R017957,Fire 7 Tablet,3,"bought a few kindles in the past but this time one of it came defective. the port was bent and it was hard to charge but still possible. comes in 4 different color. was 16gb enough space for kids, has camera, ok quality not the best but ok for pics taken by kids",2017-07-26,True,0.0,mixed,0.0,battery_life|durability|kids_usability|storage_capacity,True,False,
R000752,AmazonBasics AAA Batteries,5,Hands down better than the top brands. Thank you Amazon.,2017-03-15,,,mixed,0.0,,False,False,
R011429,AmazonBasics AA Batteries,5,"As a mommy to 2 little ones, we go through a lot of batteries around here. Toys require batteries. The baby's vibrating music player requires batteries. And heaven forbid that the baby's music player runs out of batteries!I bought these batteries after reading the good reviews. I'm very impressed that these seem to perform just as well as the Duracell batteries that I normally buy. I haven't noticed any difference in performance or duration. And AmazonBasics are about half the price of the Duracell batteries. Thank you for helping me save money, AmazonBasics!",2016-06-14,,,positive,0.6,price_value,False,False,
R010876,AmazonBasics AA Batteries,5,Great product at a nice price.,2016-05-16,,,positive,0.6,price_value,False,False,
R014994,Fire Kids Edition Tablet,5,"I got this for my kids and I am able to have parental control over all of them, put a time limit on play time, they each have their own apps, games and books that are appropriate for their age. My kids love it and they are learning! With this kids edition I get 1 free year of all kids appropriate app,games,videos and books!",2017-01-07,True,0.0,positive,0.6,kids_usability,False,False,
R005100,AmazonBasics AAA Batteries,5,I usually use li ion rechargeable but I like to keep some alkaline disposable around and these are great and a great price!Chalk up another one for Amazon Basics!,2016-04-26,,,positive,0.6,battery_life|price_value,False,False,
R017006,Fire HD 8 Tablet,5,Bought this for my father who would have trouble using a computer. He's picking up on it very quickly. It keeps him entertained. Good reliable device.,2016-11-27,True,1.0,positive,0.6,performance_speed,False,False,
R002762,AmazonBasics AAA Batteries,5,I go the power,2015-10-20,,,mixed,0.0,battery_life,False,False,
R022000,Fire 7 Tablet,5,"We are so pleased with this tablet. We purchased one for each of our grandsons. They can all use them, play games together and send messages to the grandparents once in awhile.",2017-01-20,True,0.0,mixed,0.0,kids_usability,False,False,
R003077,AmazonBasics AAA Batteries,5,Okay,2017-02-07,,,mixed,0.0,,False,False,
R020824,Fire HD 8 Tablet,5,Much better than the cheaper $50 tablets out there.,2017-11-15,True,0.0,mixed,0.0,durability|price_value,False,False,
R004989,AmazonBasics AAA Batteries,5,I love amazon basics batteries. They last as long as the name brand batteries for much cheaper. An economical way to keep a good stash of batteries around the house.,2016-09-27,,,positive,0.8,durability|price_value,False,False,
R014896,Fire Kids Edition Tablet,5,"Thought this would be too advanced for my 3 year old, but she loves it. Easy for her to navigate and learn patience. Games, books and apps are great for the age range. Parental controls have kept her honest.",2017-01-17,True,0.0,positive,1.0,ease_of_use,False,False,
